player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,goals_per90_calc,assists_per90_calc,shots_per90_calc,shots_on_target_per90_calc,interceptions_per90_calc,tackles_won_per90_calc,fouls_per90_calc,crosses_per90_calc,goal_contribution_per90,primary_position
Rebin Sulaka,Iraq,Iraq,DF,34,1992,Unknown Club,2,1,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.09,0.0,0.0,0.0,22.0,15.9,12.0,0,1,31.0,1,0.0,0.0,2.0,-2.0,-4.19,-0.62,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0930232558139537,0.0,2.0930232558139537,0.0,2.0930232558139537,0.0,0.0,DF
Youssef Amyn,Iraq,Iraq,MF,22,2003,Unknown Club,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,11.5,0.0,0,1,31.0,2,0.0,0.0,1.0,-1.0,-2.9,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
Zaid Ismail,Iraq,Iraq,MF,24,2002,Unknown Club,2,2,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,43.3,59.0,0,0,0.0,1,0.0,1.0,4.0,-3.0,-2.31,2.4,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,3.076923076923077,1.5384615384615385,0.0,0.0,MF
Zaid Tahseen,Iraq,Iraq,DF,25,2001,Unknown Club,2,2,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.21,0.0,0.0,0.0,75.0,55.2,75.0,1,0,0.0,1,0.0,1.0,6.0,-5.0,-3.02,1.44,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2080536912751678,0.0,0.0,0.6040268456375839,1.8120805369127515,0.0,0.0,DF
Zidane Iqbal,Iraq,Iraq,MF,23,2003,Utrecht,3,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,69.6,78.0,1,1,32.0,0,0.0,0.0,8.0,-8.0,-3.83,-0.54,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4787234042553191,0.9574468085106382,0.4787234042553191,0.9574468085106382,0.0,MF
Ao Tanaka,Japan,Japan,MF,27,1998,Leeds United,3,2,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.93,0.0,0.0,0.0,64.0,53.6,90.0,2,1,13.0,1,1.33,5.0,2.0,3.0,1.4,1.4,0.0,6.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9326424870466321,0.0,0.46632124352331605,2.7979274611398965,2.7979274611398965,0.0,0.0,MF
Ayase Ueda,Japan,Japan,FW,27,1998,Feyenoord,4,4,321.0,3.6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.56,0.28,0.84,0.56,0.84,9.0,4.0,44.4,2.52,1.12,0.22,0.5,80.0,89.2,80.0,1,0,0.0,0,1.25,7.0,5.0,2.0,0.56,-1.75,0.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5607476635514018,0.2803738317757009,2.5233644859813085,1.1214953271028036,0.0,0.2803738317757009,1.6822429906542056,0.0,0.8411214953271027,FW
Ayumu Seko,Japan,Japan,DF,26,2000,Le Havre,2,1,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,23.9,74.0,0,1,12.0,2,2.0,2.0,1.0,1.0,1.05,0.39,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0465116279069768,1.0465116279069768,1.0465116279069768,0.0,0.0,DF
Daichi Kamada,Japan,Japan,MF,29,1996,Crystal Palace,4,4,329.0,3.7,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.55,0.0,0.55,0.55,0.55,3.0,2.0,66.7,0.82,0.55,0.67,1.0,82.0,91.4,82.0,2,0,0.0,0,1.25,7.0,4.0,3.0,0.82,0.82,0.0,2.0,4.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547112462006079,0.0,0.8206686930091185,0.547112462006079,0.2735562310030395,0.8206686930091185,0.547112462006079,1.094224924012158,0.547112462006079,MF
Daizen Maeda,Japan,Japan,MF,28,1997,Celtic,3,3,244.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,2.0,1.0,50.0,0.74,0.37,0.5,1.0,81.0,67.8,81.0,1,0,0.0,1,0.67,3.0,4.0,-1.0,-0.37,-3.47,0.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36885245901639346,0.0,0.7377049180327869,0.36885245901639346,0.7377049180327869,1.1065573770491803,0.7377049180327869,1.1065573770491803,0.36885245901639346,MF
Hiroki Ito,Japan,Japan,DF,27,1999,Bayern Munich,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,90.0,100.0,90.0,4,0,0.0,0,1.25,8.0,5.0,3.0,0.75,0.0,0.0,7.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,1.75,2.25,0.0,DF
Junnosuke Suzuki,Japan,Japan,DF,22,2003,FC Copenhagen,2,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.9,0.0,0,2,22.0,2,1.5,1.0,1.0,0.0,0.0,-0.85,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0930232558139537,0.0,4.186046511627907,0.0,0.0,DF
Junya Itō,Japan,Japan,MF,33,1993,Genk,4,2,216.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.42,3.0,1.0,33.3,1.25,0.42,0.33,1.0,54.0,60.0,84.0,1,2,25.0,0,1.25,6.0,1.0,5.0,2.08,3.33,0.0,2.0,5.0,0.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.0,1.25,0.41666666666666663,0.41666666666666663,0.8333333333333333,0.8333333333333333,7.083333333333334,0.41666666666666663,MF
Kaishū Sano,Japan,Japan,MF,25,2000,Mainz 05,3,3,270.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.33,0.33,0.67,0.33,0.67,1.0,1.0,100.0,0.33,0.33,1.0,1.0,90.0,75.0,90.0,3,0,0.0,1,1.33,7.0,4.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.3333333333333335,0.6666666666666667,1.3333333333333335,0.33333333333333337,0.6666666666666667,MF
Keisuke Gotō,Japan,Japan,FW,21,2005,Sint-Truiden,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.9,0.0,0,1,7.0,3,3.0,0.0,0.0,0.0,0.0,-0.76,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.857142857142856,0.0,0.0,0.0,FW
Keisuke Ōsako,Japan,Japan,GK,26,1999,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Keito Nakamura,Japan,Japan,MF,25,2000,Reims,4,4,307.0,3.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.29,0.29,0.59,0.29,0.59,5.0,2.0,40.0,1.47,0.59,0.2,0.5,77.0,85.3,77.0,1,0,0.0,0,1.25,7.0,4.0,3.0,0.88,0.88,0.0,3.0,1.0,1.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2931596091205212,0.2931596091205212,1.4657980456026058,0.5863192182410424,0.2931596091205212,0.8794788273615635,0.8794788273615635,2.6384364820846904,0.5863192182410424,MF
Kento Shiogai,Japan,Japan,FW,21,2005,Wolfsburg,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.9,0.0,0,1,7.0,3,1.0,1.0,0.0,1.0,12.86,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
Ko Itakura,Japan,Japan,DF,29,1997,Ajax,2,2,128.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,35.6,64.0,1,0,0.0,2,2.0,4.0,0.0,4.0,2.81,3.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703125,0.0,0.0,0.703125,0.0,0.703125,0.0,0.703125,DF
Kōki Ogawa,Japan,Japan,FW,28,1997,NEC Nijmegen,3,0,42.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2.14,0.0,2.14,3.0,0.0,0.0,6.43,0.0,0.0,0.0,14.0,11.7,0.0,0,3,14.0,1,0.67,1.0,0.0,1.0,2.14,1.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,6.428571428571428,0.0,0.0,0.0,2.142857142857143,0.0,2.142857142857143,FW
Ritsu Doan,Japan,Japan,MF,27,1998,Frankfurt,4,4,278.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32,1.0,0.0,0.0,0.32,0.0,0.0,0.0,70.0,77.2,70.0,0,0,0.0,0,1.25,6.0,4.0,2.0,0.65,-0.45,0.0,6.0,4.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32374100719424465,0.32374100719424465,0.0,0.32374100719424465,0.32374100719424465,1.9424460431654678,1.618705035971223,0.32374100719424465,MF
Shogo Taniguchi,Japan,Japan,DF,34,1991,Sint-Truiden,3,2,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,64.4,90.0,2,1,52.0,1,0.67,4.0,5.0,-1.0,-0.39,-3.2,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3879310344827586,0.0,0.7758620689655172,0.0,0.0,DF
Shuto Machino,Japan,Japan,FW,26,1999,Gladbach,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.6,0.0,0,1,13.0,2,0.0,0.0,1.0,-1.0,-6.92,-7.96,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,6.923076923076923,0.0,FW
Takefusa Kubo,Japan,Japan,MF,25,2001,Real Sociedad,1,1,74.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.22,0.0,1.22,1.0,0.0,0.0,1.22,0.0,0.0,0.0,74.0,20.6,74.0,0,0,0.0,1,1.0,1.0,2.0,-1.0,-1.22,-2.47,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2162162162162162,1.2162162162162162,0.0,1.2162162162162162,0.0,1.2162162162162162,0.0,1.2162162162162162,MF
Takehiro Tomiyasu,Japan,Japan,DF,27,1998,Ajax,3,2,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49,0.0,0.0,0.0,61.0,51.1,84.0,1,1,16.0,1,1.33,5.0,2.0,3.0,1.47,1.47,0.0,5.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4891304347826087,0.0,0.9782608695652174,0.4891304347826087,2.4456521739130435,0.9782608695652174,0.0,DF
Tomoki Hayakawa,Japan,Japan,GK,27,1999,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Tsuyoshi Watanabe,Japan,Japan,DF,29,1997,Feyenoord,2,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,74.0,0,1,16.0,2,1.0,1.0,2.0,-1.0,-1.0,-2.33,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,DF
Yuito Suzuki,Japan,Japan,"FW,MF",24,2001,Freiburg,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.3,0.0,0,1,12.0,3,3.0,1.0,0.0,1.0,7.5,6.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,MF
Yukinari Sugawara,Japan,Japan,MF,25,2000,Werder Bremen,4,1,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.22,1.22,0.0,0.0,37.0,41.1,90.0,1,3,19.0,0,1.25,3.0,2.0,1.0,0.61,-0.24,0.0,3.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2162162162162162,1.2162162162162162,0.0,1.8243243243243243,1.8243243243243243,2.4324324324324325,0.0,MF
Yūto Nagatomo,Japan,Japan,"DF,MF",39,1986,FC Tokyo,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.4,0.0,0,1,16.0,3,1.0,0.0,0.0,0.0,0.0,-0.78,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,0.0,0.0,5.625,0.0,DF
Zion Suzuki,Japan,Japan,GK,23,2002,Parma,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,90.0,4,0,0.0,0,1.25,8.0,5.0,3.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,360.0,5.0,1.25,17.0,12.0,70.6,1.0,2.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Abdallah Al-Fakhouri,Jordan,Jordan,GK,26,2000,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Abdallah Nasib,Jordan,Jordan,DF,32,1994,Unknown Club,3,3,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,96.3,87.0,2,0,0.0,0,0.0,3.0,7.0,-4.0,-1.38,7.62,0.0,1.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4230769230769234,1.0384615384615385,0.34615384615384615,0.0,0.0,DF
Ali Azaizeh,Jordan,Jordan,MF,22,2004,Al-Shabab,3,1,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.33,0.0,0.0,0.0,18.0,20.0,45.0,0,2,5.0,0,0.0,0.0,3.0,-3.0,-5.0,-4.17,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,0.0,5.0,1.6666666666666665,1.6666666666666665,0.0,MF
Ali Olwan,Jordan,Jordan,MF,26,2000,Unknown Club,3,3,268.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,6.0,3.0,50.0,2.01,1.01,0.17,0.33,89.0,99.3,89.0,1,0,0.0,0,0.0,3.0,8.0,-5.0,-1.68,-1.68,0.0,1.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33582089552238803,0.0,2.014925373134328,1.007462686567164,0.33582089552238803,0.0,0.33582089552238803,1.6791044776119401,0.33582089552238803,MF
Amer Jamous,Jordan,Jordan,MF,23,2002,Unknown Club,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.6,0.0,0,1,15.0,2,0.0,0.0,1.0,-1.0,-6.0,-4.59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,MF
Anas Badawi,Jordan,Jordan,DF,28,1997,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
Husam Abu Dahab,Jordan,Jordan,DF,26,2000,Unknown Club,2,2,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,65.9,89.0,0,0,0.0,1,0.0,2.0,5.0,-3.0,-1.52,0.44,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5168539325842696,1.0112359550561798,0.0,0.0,DF
Ibrahim Sadeh,Jordan,Jordan,MF,26,2000,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
Ihsan Haddad,Jordan,Jordan,DF,32,1994,Unknown Club,3,3,260.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,1.0,0.0,0.0,0.35,0.0,0.0,0.0,87.0,96.3,87.0,2,0,0.0,0,0.0,3.0,7.0,-4.0,-1.38,7.62,0.0,3.0,1.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.34615384615384615,0.0,0.6923076923076923,0.34615384615384615,1.0384615384615385,2.769230769230769,0.34615384615384615,DF
